,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,Location_Brisbane,Location_Darwin,Location_MelbourneAirport,Location_Perth,Location_PerthAirport,Location_SydneyAirport,Location_Watsonia,WindGustDir_E,WindGustDir_ENE,WindGustDir_ESE,WindGustDir_N,WindGustDir_NE,WindGustDir_NNE,WindGustDir_NNW,WindGustDir_NW,WindGustDir_S,WindGustDir_SE,WindGustDir_SSE,WindGustDir_SSW,WindGustDir_SW,WindGustDir_W,WindGustDir_WNW,WindGustDir_WSW,WindDir9am_E,WindDir9am_ENE,WindDir9am_ESE,WindDir9am_N,WindDir9am_NE,WindDir9am_NNE,WindDir9am_NNW,WindDir9am_NW,WindDir9am_S,WindDir9am_SE,WindDir9am_SSE,WindDir9am_SSW,WindDir9am_SW,WindDir9am_W,WindDir9am_WNW,WindDir9am_WSW,WindDir3pm_E,WindDir3pm_ENE,WindDir3pm_ESE,WindDir3pm_N,WindDir3pm_NE,WindDir3pm_NNE,WindDir3pm_NNW,WindDir3pm_NW,WindDir3pm_S,WindDir3pm_SE,WindDir3pm_SSE,WindDir3pm_SSW,WindDir3pm_SW,WindDir3pm_W,WindDir3pm_WNW,WindDir3pm_WSW
33595,15.2,24.1,0.0,6.1,11.0,41.0,24.0,24.0,42.0,59.0,1013.4,1012.6,1.0,1.0,19.1,22.3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
33596,16.9,26.3,0.0,5.4,10.1,43.0,9.0,30.0,71.0,47.0,1019.0,1015.9,1.0,1.0,20.1,25.8,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33598,19.9,28.6,0.0,6.2,8.6,37.0,9.0,28.0,91.0,54.0,1017.5,1016.4,6.0,1.0,21.9,26.6,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33600,17.7,28.0,0.0,5.6,8.4,57.0,13.0,28.0,71.0,49.0,1017.9,1014.8,1.0,6.0,21.4,27.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33601,18.5,27.9,1.4,8.0,10.2,46.0,17.0,28.0,61.0,51.0,1017.0,1014.8,3.0,3.0,23.8,27.5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33602,20.0,28.2,0.0,5.8,10.8,54.0,15.0,35.0,63.0,53.0,1018.1,1015.9,1.0,2.0,24.7,27.7,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33603,21.2,29.1,0.0,7.0,8.0,50.0,9.0,31.0,66.0,52.0,1019.6,1017.0,6.0,6.0,23.7,28.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33604,20.4,30.9,3.8,5.2,7.6,56.0,9.0,19.0,67.0,52.0,1019.5,1016.2,6.0,7.0,24.3,28.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33605,19.6,22.4,0.8,5.8,4.8,56.0,26.0,24.0,76.0,61.0,1024.0,1023.9,7.0,7.0,20.6,21.7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
33606,16.5,24.9,0.4,4.4,10.8,35.0,7.0,26.0,73.0,46.0,1025.5,1022.9,2.0,1.0,20.0,24.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33608,18.7,24.8,0.0,4.0,6.7,59.0,13.0,26.0,88.0,64.0,1024.3,1022.3,5.0,5.0,20.2,24.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
33609,19.4,22.0,1.6,6.0,0.0,65.0,33.0,35.0,88.0,89.0,1022.0,1020.4,8.0,8.0,20.7,20.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
33610,18.8,25.2,43.4,5.0,2.3,56.0,33.0,30.0,95.0,66.0,1021.4,1021.1,8.0,7.0,20.3,24.8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33611,19.8,25.3,4.0,3.8,2.4,44.0,24.0,19.0,93.0,76.0,1023.4,1021.8,8.0,7.0,20.6,23.9,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33612,19.5,26.8,5.2,2.6,7.9,43.0,9.0,26.0,88.0,66.0,1020.9,1016.6,3.0,5.0,22.3,25.4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33613,18.1,20.2,1.2,4.2,1.4,59.0,48.0,35.0,88.0,66.0,1017.3,1019.2,6.0,8.0,18.3,19.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
33614,16.9,23.9,0.0,5.6,8.0,43.0,9.0,28.0,67.0,58.0,1020.0,1014.1,6.0,4.0,19.7,23.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33615,16.8,19.7,0.0,3.4,6.9,54.0,39.0,33.0,76.0,64.0,1020.6,1019.7,6.0,3.0,18.7,18.9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
33616,17.0,19.6,0.0,5.8,7.7,54.0,28.0,30.0,66.0,61.0,1025.6,1024.5,6.0,2.0,18.6,18.9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
33617,12.5,20.8,0.0,5.6,9.3,44.0,20.0,24.0,66.0,66.0,1026.9,1024.9,1.0,5.0,18.7,20.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
33618,15.0,23.2,0.0,2.8,8.4,31.0,9.0,20.0,70.0,56.0,1025.4,1022.0,1.0,3.0,19.5,22.1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33619,15.3,25.6,0.0,4.0,8.3,22.0,13.0,13.0,68.0,56.0,1023.6,1020.6,6.0,5.0,20.4,23.8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33620,16.9,24.8,0.0,3.2,0.8,19.0,7.0,15.0,70.0,58.0,1025.2,1022.7,7.0,7.0,21.6,23.8,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33622,20.3,22.4,0.0,3.6,0.1,43.0,19.0,20.0,82.0,96.0,1022.5,1019.2,8.0,8.0,21.4,19.7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
33625,15.2,24.7,0.0,10.0,9.8,43.0,15.0,19.0,38.0,36.0,1015.3,1011.4,0.0,0.0,18.0,23.3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33626,13.1,21.5,0.0,4.8,10.3,43.0,15.0,28.0,43.0,64.0,1016.3,1015.8,0.0,1.0,19.4,20.9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
33627,14.1,21.1,0.0,5.2,7.9,59.0,30.0,41.0,68.0,62.0,1020.1,1018.3,1.0,4.0,19.6,20.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
33629,16.2,20.7,5.0,7.0,2.9,61.0,37.0,33.0,55.0,72.0,1020.4,1018.8,7.0,8.0,19.1,18.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
33630,15.8,21.8,1.4,5.4,5.0,52.0,30.0,30.0,62.0,87.0,1022.8,1021.6,4.0,7.0,19.9,17.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
33631,15.6,22.0,7.4,3.4,7.7,46.0,19.0,24.0,86.0,72.0,1024.3,1022.4,7.0,7.0,17.6,19.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
33632,14.9,21.0,3.4,4.2,6.3,26.0,9.0,13.0,79.0,61.0,1021.7,1018.1,5.0,3.0,18.6,20.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
33633,13.0,24.9,0.0,2.0,9.0,56.0,13.0,24.0,71.0,61.0,1012.7,1006.2,5.0,7.0,18.0,23.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33635,16.2,20.6,0.0,6.8,9.2,74.0,43.0,43.0,37.0,22.0,1002.7,1002.9,1.0,2.0,17.9,19.9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
33636,11.4,19.4,0.0,7.2,9.9,50.0,35.0,31.0,37.0,26.0,1013.3,1012.7,1.0,1.0,15.2,18.4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
33637,9.8,21.5,0.0,4.0,10.5,59.0,2.0,43.0,59.0,30.0,1015.3,1015.1,1.0,1.0,15.8,19.8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33638,9.7,16.9,0.0,4.6,2.4,59.0,15.0,33.0,55.0,69.0,1022.2,1019.6,7.0,7.0,13.9,15.8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
33639,12.0,16.8,5.0,2.4,2.7,50.0,24.0,13.0,82.0,91.0,1020.4,1020.4,7.0,7.0,14.0,13.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
33640,9.6,22.4,3.2,3.0,10.3,26.0,13.0,9.0,65.0,39.0,1024.6,1020.5,5.0,5.0,14.9,21.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
33641,10.4,20.0,0.0,2.2,9.4,43.0,13.0,33.0,57.0,69.0,1024.9,1022.7,1.0,3.0,15.9,19.3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
33642,11.7,19.9,11.4,3.6,7.0,39.0,11.0,17.0,78.0,66.0,1027.6,1025.5,1.0,2.0,13.7,19.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
33643,11.9,23.6,0.0,3.2,10.0,37.0,15.0,17.0,70.0,54.0,1028.3,1025.3,1.0,1.0,16.5,21.7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33644,14.5,19.0,2.2,1.8,4.2,41.0,15.0,30.0,85.0,69.0,1030.6,1028.2,6.0,4.0,15.8,18.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
33645,13.1,22.6,0.8,3.2,9.7,30.0,9.0,22.0,78.0,60.0,1028.2,1023.2,3.0,3.0,16.6,20.8,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
33646,11.8,21.3,0.0,4.0,10.2,39.0,13.0,22.0,60.0,58.0,1024.1,1021.8,1.0,1.0,16.4,19.3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
33647,11.9,18.8,0.0,2.6,9.5,50.0,28.0,33.0,68.0,70.0,1027.4,1025.0,1.0,2.0,17.0,18.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
33648,11.0,21.7,0.0,4.4,9.8,39.0,17.0,15.0,60.0,49.0,1024.0,1020.2,1.0,1.0,16.0,20.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
33649,12.2,19.0,1.0,3.4,3.4,50.0,31.0,22.0,92.0,57.0,1024.2,1023.5,6.0,5.0,15.3,18.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
33650,11.2,19.0,6.4,3.4,6.4,22.0,11.0,13.0,66.0,49.0,1025.1,1022.3,7.0,4.0,15.6,18.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33651,9.1,19.5,0.0,2.6,5.5,33.0,17.0,15.0,65.0,66.0,1021.3,1018.1,1.0,6.0,14.2,16.4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
33652,9.5,22.0,0.0,1.6,9.7,37.0,15.0,24.0,65.0,30.0,1016.7,1012.6,1.0,2.0,14.2,21.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
33653,10.3,21.9,0.0,2.6,10.1,56.0,19.0,35.0,43.0,27.0,1012.6,1010.8,1.0,3.0,16.9,21.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33654,11.0,22.2,0.0,6.2,8.7,61.0,13.0,35.0,50.0,32.0,1012.6,1009.7,1.0,3.0,15.5,21.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
33655,15.5,22.9,0.0,5.0,7.8,72.0,33.0,43.0,47.0,37.0,1008.2,1008.2,7.0,4.0,19.1,22.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
33656,9.9,18.1,0.0,4.8,9.7,48.0,15.0,17.0,55.0,48.0,1018.6,1017.7,1.0,2.0,14.2,17.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
33657,9.6,19.8,0.0,2.6,5.2,28.0,13.0,17.0,63.0,57.0,1025.6,1023.3,3.0,5.0,15.5,18.9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
33659,15.0,21.6,24.4,4.4,3.0,61.0,11.0,31.0,93.0,66.0,1022.2,1020.4,8.0,7.0,16.6,19.3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33660,15.1,20.1,21.0,1.8,0.2,67.0,35.0,39.0,57.0,56.0,1024.0,1022.2,7.0,8.0,18.6,19.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33661,16.3,20.2,1.0,6.6,0.0,69.0,41.0,28.0,57.0,91.0,1023.8,1020.9,7.0,7.0,19.0,17.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33662,15.0,21.8,26.4,5.0,6.0,59.0,39.0,41.0,66.0,84.0,1023.7,1023.1,4.0,7.0,20.1,17.9,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33664,12.7,20.6,0.0,3.6,2.2,20.0,6.0,11.0,78.0,60.0,1025.7,1023.0,7.0,7.0,16.0,20.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33665,12.6,23.2,0.0,0.6,8.4,28.0,19.0,6.0,86.0,50.0,1022.3,1018.5,5.0,1.0,14.5,22.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33666,14.0,17.9,0.0,3.0,0.1,35.0,13.0,11.0,77.0,93.0,1020.2,1018.3,7.0,8.0,16.7,15.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33667,11.6,17.2,3.8,0.4,7.7,52.0,17.0,33.0,88.0,81.0,1021.0,1020.1,3.0,4.0,15.1,16.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
33668,11.4,16.6,6.0,2.4,6.1,59.0,17.0,37.0,66.0,74.0,1023.1,1022.3,2.0,7.0,14.2,15.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
33669,10.8,18.2,16.0,4.6,4.0,59.0,31.0,26.0,89.0,84.0,1027.8,1026.9,7.0,7.0,13.4,15.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
33670,13.1,19.6,5.2,1.2,2.8,50.0,28.0,28.0,47.0,53.0,1033.3,1031.9,3.0,7.0,17.9,17.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33671,13.9,17.0,0.2,3.0,0.0,31.0,11.0,9.0,71.0,75.0,1032.6,1030.1,7.0,7.0,14.6,16.2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
33672,11.9,20.1,1.6,1.2,3.4,28.0,9.0,17.0,83.0,62.0,1029.9,1026.8,7.0,6.0,15.1,18.8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
33673,14.5,18.7,7.4,2.8,0.1,28.0,9.0,20.0,95.0,87.0,1025.8,1022.0,8.0,8.0,15.2,17.6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33674,13.0,17.9,3.0,0.0,0.6,22.0,11.0,7.0,91.0,81.0,1020.5,1016.5,7.0,8.0,14.4,17.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
33675,12.8,20.1,0.0,1.0,3.5,33.0,13.0,15.0,76.0,47.0,1014.5,1012.1,5.0,7.0,16.9,19.4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
33676,9.1,19.5,0.0,2.2,9.8,37.0,15.0,13.0,62.0,38.0,1013.9,1009.8,0.0,1.0,13.1,19.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
33677,10.0,19.9,0.8,3.8,6.6,48.0,15.0,33.0,84.0,37.0,1008.0,1004.6,7.0,2.0,12.3,19.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
